DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,,,823,,,,,,62,,11.00,,64
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,0,12:17:21 01-Jun-2022,71,0,58,546,0,39,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,1,12:18:32 01-Jun-2022,48,58,41,432,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,2,12:19:20 01-Jun-2022,225,41,102,1910,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,3,12:23:05 01-Jun-2022,296,102,100,2887,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:21 01-Jun-2022,4,12:28:01 01-Jun-2022,119,100,0,1046,0,-21,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,,,860,,,,,,27,163,11.40,6.10,80
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,0,12:17:00 27-Jun-2022,116,0,172,430,0,68,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,1,12:18:56 27-Jun-2022,134,172,248,1951,11,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,2,12:21:10 27-Jun-2022,116,248,448,717,2,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,3,12:23:06 27-Jun-2022,182,448,376,2812,12,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,12:17:00 27-Jun-2022,4,12:26:08 27-Jun-2022,232,376,0,3644,1,-42,,,,,
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,,,1262,,,,,,70,66,11.20,5.50,199
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,0,19:12:17 28-Jun-2022,183,0,296,653,0,73,,,,,
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,1,19:15:20 28-Jun-2022,99,296,400,290,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,2,19:16:59 28-Jun-2022,374,400,432,9217,61,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,3,19:23:13 28-Jun-2022,174,432,344,3048,26,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,19:12:17 28-Jun-2022,4,19:26:07 28-Jun-2022,233,344,0,3847,1,-47,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,,,923,,,,,,134,92,12.30,5.50,86
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,0,06:06:03 30-Jun-2022,131,0,168,709,0,58,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,1,06:08:14 30-Jun-2022,359,168,152,5295,27,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,2,06:14:13 30-Jun-2022,66,152,212,208,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,3,06:15:19 30-Jun-2022,183,212,148,1960,11,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:06:03 30-Jun-2022,4,06:18:22 30-Jun-2022,98,148,0,1334,0,-38,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,,,238,,,,,,199,,11.90,,64
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,0,04:17:06 04-Jul-2022,63,0,70,143,0,60,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,1,04:18:09 04-Jul-2022,13,70,78,10,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,2,04:18:22 04-Jul-2022,12,78,80,68,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,3,04:18:34 04-Jul-2022,38,80,54,433,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:17:06 04-Jul-2022,4,04:19:12 04-Jul-2022,48,54,0,433,0,-34,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,,,1198,,,,,,158,134,11.40,4.10,87
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,0,05:21:29 08-Jul-2022,339,0,512,1422,1,71,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,1,05:27:08 08-Jul-2022,164,512,560,2222,10,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,2,05:29:52 08-Jul-2022,79,560,498,800,2,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,3,05:31:11 08-Jul-2022,121,498,544,1422,5,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:21:29 08-Jul-2022,4,05:33:12 08-Jul-2022,408,544,0,5644,2,-28,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,,,840,,,,,,194,90,10.90,4.00,76
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,0,06:57:16 09-Jul-2022,119,0,164,233,0,65,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,1,06:59:15 09-Jul-2022,173,164,241,384,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,2,07:02:08 09-Jul-2022,120,241,192,1208,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,3,07:04:08 09-Jul-2022,191,192,168,1606,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:57:16 09-Jul-2022,4,07:07:19 09-Jul-2022,161,168,0,1743,0,-20,,,,,
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,,,1204,,,,,,160,168,11.00,4.20,83
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,0,14:11:19 14-Jul-2022,140,0,188,735,0,56,,,,,
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,1,14:13:39 14-Jul-2022,254,188,304,2545,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,2,14:17:53 14-Jul-2022,508,304,236,7182,1,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,3,14:26:21 14-Jul-2022,88,236,176,1357,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,14:11:19 14-Jul-2022,4,14:27:49 14-Jul-2022,131,176,0,1979,0,-23,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,,,1323,,,,,,13,161,9.60,5.50,72
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,0,04:19:09 18-Jul-2022,127,0,224,486,1,67,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,1,04:21:16 18-Jul-2022,821,224,228,7715,29,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,2,04:34:57 18-Jul-2022,117,228,204,972,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,3,04:36:54 18-Jul-2022,39,204,224,304,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:19:09 18-Jul-2022,4,04:37:33 18-Jul-2022,147,224,0,2126,0,-35,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,,,1177,,,,,,228,57,10.60,5.50,81
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,0,05:31:44 27-Jul-2022,137,0,236,572,0,65,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,1,05:34:01 27-Jul-2022,69,236,232,404,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,2,05:35:10 27-Jul-2022,179,232,328,3973,21,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,3,05:38:09 27-Jul-2022,488,328,328,4276,15,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:31:44 27-Jul-2022,4,05:46:17 27-Jul-2022,223,328,0,2862,0,-39,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,,,1242,,,,,,119,163,11.70,5.40,72
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,0,06:00:30 30-Jul-2022,155,0,241,446,0,75,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,1,06:03:05 30-Jul-2022,46,241,280,1169,4,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,2,06:03:51 30-Jul-2022,274,280,280,765,6,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,3,06:08:25 30-Jul-2022,466,280,280,531,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,06:00:30 30-Jul-2022,4,06:16:11 30-Jul-2022,229,280,0,2700,1,-36,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,,,1270,,,,,,221,52,10.70,5.50,87
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,0,04:20:17 03-Aug-2022,139,0,224,751,0,74,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,1,04:22:36 03-Aug-2022,212,224,432,1502,5,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,2,04:26:08 03-Aug-2022,148,432,448,1470,5,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,3,04:28:36 03-Aug-2022,379,448,424,3037,6,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,04:20:17 03-Aug-2022,4,04:34:55 03-Aug-2022,305,424,0,4147,4,-41,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,,,1256,,,,,,121,164,11.50,5.50,81
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,0,05:50:25 04-Aug-2022,165,0,241,722,0,67,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,1,05:53:10 04-Aug-2022,156,241,224,829,1,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,2,05:55:46 04-Aug-2022,505,224,256,1950,3,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,3,06:04:11 04-Aug-2022,184,256,204,967,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,05:50:25 04-Aug-2022,4,06:07:15 04-Aug-2022,165,204,0,1520,0,-36,,,,,
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,,,1271,,,,,,54,150,12.00,5.50,76
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,0,20:30:05 04-Aug-2022,131,0,204,603,0,64,,,,,
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,1,20:32:16 04-Aug-2022,74,204,264,172,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,2,20:33:30 04-Aug-2022,803,264,224,5469,2,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,3,20:46:53 04-Aug-2022,84,224,156,1120,0,,,,,,
G131 - 3yo Male,228975,UT,,,,,,,20:30:05 04-Aug-2022,4,20:48:17 04-Aug-2022,103,156,0,1292,0,-23,,,,,
