DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,,,336,,,,,,25,,9.20,,23
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,0,01:34:47 24-Apr-2023,17,0,13,347,0,30,,,,,
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,1,01:35:04 24-Apr-2023,215,13,21,2592,5,,,,,,
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,2,01:38:39 24-Apr-2023,35,21,19,592,2,,,,,,
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,3,01:39:14 24-Apr-2023,9,19,8,122,0,,,,,,
K960 - Wean Female,240264,UT,B,37.0776,-122.3007,,,,01:34:47 24-Apr-2023,4,01:39:23 24-Apr-2023,37,8,0,571,0,0,,,,,
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,,,803,,,,,,30,,9.30,,57
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,0,04:49:34 24-Apr-2023,93,0,39,942,5,28,,,,,
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,1,04:51:07 24-Apr-2023,292,39,46,3520,19,,,,,,
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,2,04:55:59 24-Apr-2023,116,46,68,610,0,,,,,,
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,3,04:57:55 24-Apr-2023,181,68,32,1053,0,,,,,,
K960 - Wean Female,240264,UT,B,37.0768,-122.2950,,,,04:49:34 24-Apr-2023,4,05:00:56 24-Apr-2023,64,32,0,471,0,-23,,,,,
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,,,677,,,,,,111,122,10.40,,53
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,0,14:51:36 24-Apr-2023,68,0,47,815,2,46,,,,,
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,1,14:52:44 24-Apr-2023,127,47,92,424,0,,,,,,
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,2,14:54:51 24-Apr-2023,146,92,120,866,0,,,,,,
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,3,14:57:17 24-Apr-2023,147,120,100,1460,0,,,,,,
K960 - Wean Female,240264,UT,B,37.1398,-122.4764,,,,14:51:36 24-Apr-2023,4,14:59:44 24-Apr-2023,136,100,0,2156,0,-11,,,,,
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,,,616,,,,,,131,,11.00,,51
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,0,18:00:35 24-Apr-2023,97,0,80,1026,2,60,,,,,
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,1,18:02:12 24-Apr-2023,155,80,86,2247,5,,,,,,
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,2,18:04:47 24-Apr-2023,83,86,104,655,2,,,,,,
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,3,18:06:10 24-Apr-2023,106,104,80,1309,5,,,,,,
K960 - Wean Female,240264,UT,B,37.1696,-122.5481,,,,18:00:35 24-Apr-2023,4,18:07:56 24-Apr-2023,124,80,0,1858,4,-14,,,,,
K960 - Wean Female,240264,UT,B,37.1500,-122.5079,,,,03:53:26 25-Apr-2023,,,573,,,,,,74,,11.20,,59
K960 - Wean Female,240264,UT,B,37.1500,-122.5079,,,,03:53:26 25-Apr-2023,0,03:53:26 25-Apr-2023,80,0,37,688,0,39,,,,,
K960 - Wean Female,240264,UT,B,37.1500,-122.5079,,,,03:53:26 25-Apr-2023,1,03:54:46 25-Apr-2023,205,37,62,1409,0,,,,,,
