DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,,,342,,,,,,29,,11.00,,30
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,0,02:14:48 30-Apr-2023,7,0,10,180,0,42,,,,,
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,1,02:14:55 30-Apr-2023,13,10,13,90,1,,,,,,
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,2,02:15:08 30-Apr-2023,219,13,13,1907,9,,,,,,
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,3,02:18:47 30-Apr-2023,51,13,16,856,1,,,,,,
J578 - Wean Male,240262,UT,,,,,,,02:14:48 30-Apr-2023,4,02:19:38 30-Apr-2023,22,16,0,75,0,-28,,,,,
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,,,633,,,,,,188,249,11.10,9.00,51
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,0,13:00:18 02-May-2023,100,0,66,1300,0,54,,,,,
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,1,13:01:58 02-May-2023,123,66,124,1984,8,,,,,,
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,2,13:04:01 02-May-2023,191,124,168,2799,12,,,,,,
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,3,13:07:12 02-May-2023,45,168,136,441,0,,,,,,
J578 - Wean Male,240262,UT,,,,,,,13:00:18 02-May-2023,4,13:07:57 02-May-2023,123,136,0,1014,0,-37,,,,,
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,,,577,,,,,,239,229,10.90,8.70,54
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,0,02:21:17 03-May-2023,233,0,212,3281,7,71,,,,,
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,1,02:25:10 03-May-2023,94,212,228,1188,7,,,,,,
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,2,02:26:44 03-May-2023,24,228,228,439,2,,,,,,
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,3,02:27:08 03-May-2023,41,228,180,388,1,,,,,,
J578 - Wean Male,240262,UT,B,37.4456,-123.2921,,,,02:21:17 03-May-2023,4,02:27:49 03-May-2023,131,180,0,1240,0,-37,,,,,
J578 - Wean Male,240262,UT,B,37.4863,-123.3116,,,,05:32:00 03-May-2023,,,527,,,,,,135,,11.30,,47
