DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,,,833,,,,,,200,108,11.90,8.50,81
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,0,13:57:28 29-May-2022,300,0,312,2294,11,64,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,1,14:02:28 29-May-2022,58,312,360,252,1,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,2,14:03:26 29-May-2022,71,360,368,1353,11,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,3,14:04:37 29-May-2022,129,368,280,2294,12,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:57:28 29-May-2022,4,14:06:46 29-May-2022,194,280,0,2913,0,-44,,,,,
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,,,917,,,,,,73,238,13.10,9.80,80
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,0,00:26:03 01-Jun-2022,262,0,328,1186,0,71,,,,,
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,1,00:30:25 01-Jun-2022,104,328,392,2307,14,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,2,00:32:09 01-Jun-2022,177,392,344,2790,5,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,3,00:35:06 01-Jun-2022,124,344,228,2109,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,00:26:03 01-Jun-2022,4,00:37:10 01-Jun-2022,170,228,0,2702,0,-29,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,,,925,,,,,,196,149,13.10,8.50,82
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,0,02:35:57 05-Jun-2022,296,0,368,1429,2,68,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,1,02:40:53 05-Jun-2022,93,368,512,453,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,2,02:42:26 05-Jun-2022,46,512,528,801,5,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,3,02:43:12 05-Jun-2022,164,528,360,2648,8,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:35:57 05-Jun-2022,4,02:45:56 05-Jun-2022,244,360,0,4425,0,-38,,,,,
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,,,1027,,,,,,237,17,13.00,8.10,83
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,0,16:34:16 06-Jun-2022,140,0,148,356,0,64,,,,,
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,1,16:36:36 06-Jun-2022,37,148,180,55,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,2,16:37:13 06-Jun-2022,479,180,360,877,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,3,16:45:12 06-Jun-2022,148,360,196,3481,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,16:34:16 06-Jun-2022,4,16:47:40 06-Jun-2022,140,196,0,2576,0,-44,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,,,530,,,,,,223,167,12.60,7.90,46
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,0,02:53:56 08-Jun-2022,219,0,256,1222,0,65,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,1,02:57:35 08-Jun-2022,57,256,280,311,1,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,2,02:58:32 08-Jun-2022,15,280,272,222,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,3,02:58:47 08-Jun-2022,133,272,62,2821,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,02:53:56 08-Jun-2022,4,03:01:00 08-Jun-2022,60,62,0,866,0,-10,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,,,923,,,,,,1,203,12.00,8.20,118
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,0,13:16:35 08-Jun-2022,239,0,344,780,0,76,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,1,13:20:34 08-Jun-2022,101,344,528,741,1,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,2,13:22:15 08-Jun-2022,88,528,512,2144,15,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,3,13:23:43 08-Jun-2022,113,512,400,1754,5,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,13:16:35 08-Jun-2022,4,13:25:36 08-Jun-2022,264,400,0,4950,1,-43,,,,,
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,,,890,,,,,,47,224,12.80,8.50,71
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,0,14:26:21 09-Jun-2022,288,0,368,1139,0,72,,,,,
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,1,14:31:09 09-Jun-2022,141,368,368,2139,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,2,14:33:30 09-Jun-2022,51,368,400,500,1,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,3,14:34:21 09-Jun-2022,153,400,272,2667,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,14:26:21 09-Jun-2022,4,14:36:54 09-Jun-2022,186,272,0,3528,2,-40,,,,,
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,,,747,,,,,,253,125,12.60,8.10,81
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,0,04:08:54 10-Jun-2022,219,0,236,1593,3,63,,,,,
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,1,04:12:33 10-Jun-2022,52,236,328,613,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,2,04:13:25 10-Jun-2022,104,328,352,2788,12,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,3,04:15:09 10-Jun-2022,88,352,336,1961,13,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,04:08:54 10-Jun-2022,4,04:16:37 10-Jun-2022,203,336,0,3890,1,-45,,,,,
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,,,910,,,,,,55,207,12.60,8.00,104
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,0,17:48:34 16-Jun-2022,302,0,424,902,0,76,,,,,
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,1,17:53:36 16-Jun-2022,63,424,528,496,2,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,2,17:54:39 16-Jun-2022,32,528,560,451,2,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,3,17:55:11 16-Jun-2022,107,560,488,2390,10,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,17:48:34 16-Jun-2022,4,17:56:58 16-Jun-2022,302,488,0,5728,0,-51,,,,,
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,,,1091,,,,,,58,234,12.80,7.60,99
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,0,18:23:28 18-Jun-2022,225,0,320,725,0,74,,,,,
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,1,18:27:13 18-Jun-2022,225,320,384,2125,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,2,18:30:58 18-Jun-2022,131,384,544,570,1,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,3,18:33:09 18-Jun-2022,70,544,528,829,0,,,,,,
H529 - 1yo Female,228972,UT,,,,,,,18:23:28 18-Jun-2022,4,18:34:19 18-Jun-2022,341,528,0,6581,3,-45,,,,,
H529 - 1yo Female,228972,UT,,,,,,,12:28:49 22-Jun-2022,,,731,,,,,,196,196,13.40,,60
H529 - 1yo Female,228972,UT,,,,,,,12:28:49 22-Jun-2022,0,12:28:49 22-Jun-2022,79,0,106,176,0,72,,,,,
H529 - 1yo Female,228972,UT,,,,,,,12:28:49 22-Jun-2022,1,12:30:08 22-Jun-2022,42,106,110,222,2,,,,,,
