DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,,,718,,,,,,234,,11.90,,96
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,0,13:19:38 25-May-2023,87,0,82,998,0,60,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,1,13:21:05 25-May-2023,34,82,102,374,1,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,2,13:21:39 25-May-2023,380,102,106,5283,0,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,3,13:27:59 25-May-2023,34,106,102,416,0,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,13:19:38 25-May-2023,4,13:28:33 25-May-2023,87,102,0,1664,0,-15,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,,,1017,,,,,,86,195,12.30,8.50,184
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,0,16:48:07 25-May-2023,169,0,176,1026,0,68,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,1,16:50:56 25-May-2023,195,176,272,1665,1,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,2,16:54:11 25-May-2023,163,272,264,1997,0,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,3,16:56:54 25-May-2023,111,264,228,1498,0,,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,16:48:07 25-May-2023,4,16:58:45 25-May-2023,195,228,0,3523,6,-26,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,20:07:52 25-May-2023,,,878,,,,,,115,206,12.60,8.40,150
J256 - 1 yo Female,240251,UT,,,,,,,20:07:52 25-May-2023,0,20:07:52 25-May-2023,199,0,196,1887,0,63,,,,,
J256 - 1 yo Female,240251,UT,,,,,,,20:07:52 25-May-2023,1,20:11:11 25-May-2023,102,196,248,1318,0,,,,,,
