DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,,,418,,,,,,14,,9.10,,25
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,0,13:33:27 21-May-2022,68,0,14,1189,2,30,,,,,
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,1,13:34:35 21-May-2022,135,14,19,1748,1,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,2,13:36:50 21-May-2022,162,19,16,2960,0,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,3,13:39:32 21-May-2022,16,16,14,373,0,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,13:33:27 21-May-2022,4,13:39:48 21-May-2022,12,14,0,93,0,-33,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,,,566,,,,,,62,,10.20,,67
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,0,16:41:41 21-May-2022,105,0,80,1656,1,45,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,1,16:43:26 21-May-2022,137,80,92,1656,0,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,2,16:45:43 21-May-2022,175,92,84,3187,0,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,3,16:48:38 21-May-2022,35,84,58,728,0,,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:41:41 21-May-2022,4,16:49:13 21-May-2022,47,58,0,928,0,-21,,,,,
H664 - 1yo Female,228963,UT,,,,,,,16:03:58 22-May-2022,,,1049,,,,,,47,169,8.90,7.70,87
H664 - 1yo Female,228963,UT,,,,,,,16:03:58 22-May-2022,0,16:03:58 22-May-2022,188,0,224,1442,0,71,,,,,
