DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,,,224,,,,,,163,,11.00,,19
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,0,03:46:35 20-May-2023,64,0,16,673,0,33,,,,,
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,1,03:47:39 20-May-2023,83,16,14,890,2,,,,,,
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,2,03:49:02 20-May-2023,10,14,3,140,0,,,,,,
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,3,03:49:12 20-May-2023,37,3,13,554,4,,,,,,
J187 - 1 yo Female,240243,UT,B,37.1067,-122.3342,,,,03:46:35 20-May-2023,4,03:49:49 20-May-2023,11,13,0,42,0,-27,,,,,
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,,,894,,,,,,86,178,12.70,8.90,77
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,0,16:56:23 20-May-2023,198,0,241,1076,3,71,,,,,
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,1,16:59:41 20-May-2023,287,241,304,2173,2,,,,,,
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,2,17:04:28 20-May-2023,134,304,248,1718,0,,,,,,
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,3,17:06:42 20-May-2023,160,248,24,2628,0,,,,,,
J187 - 1 yo Female,240243,UT,B,37.0597,-122.6471,,,,16:56:23 20-May-2023,4,17:09:22 20-May-2023,38,24,0,207,0,-7,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,,,1248,,,,,,116,22,12.10,8.90,62
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,0,16:20:14 22-May-2023,167,0,224,1341,2,69,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,1,16:23:01 22-May-2023,194,224,280,1341,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,2,16:26:15 22-May-2023,482,280,156,5159,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,3,16:34:17 22-May-2023,139,156,160,1584,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:20:14 22-May-2023,4,16:36:36 22-May-2023,204,160,0,3656,4,0,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,,,767,,,,,,109,159,9.90,8.30,72
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,0,01:58:25 24-May-2023,326,0,408,1506,1,73,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,1,02:03:51 24-May-2023,60,408,360,789,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,2,02:04:51 24-May-2023,21,360,368,167,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,3,02:05:12 24-May-2023,98,368,272,1363,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:58:25 24-May-2023,4,02:06:50 24-May-2023,190,272,0,3036,0,-32,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,,,749,,,,,,202,107,10.00,9.10,72
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,0,12:08:43 24-May-2023,259,0,360,1649,3,77,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,1,12:13:02 24-May-2023,58,360,424,419,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,2,12:14:00 24-May-2023,53,424,408,628,3,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,3,12:14:53 24-May-2023,85,408,320,1152,6,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,12:08:43 24-May-2023,4,12:16:18 24-May-2023,222,320,0,3324,0,-32,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,,,841,,,,,,15,187,11.80,9.20,75
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,0,01:57:14 25-May-2023,311,0,360,1386,1,71,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,1,02:02:25 25-May-2023,132,360,304,1564,2,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,2,02:04:37 25-May-2023,60,304,312,477,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,3,02:05:37 25-May-2023,131,312,188,1818,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:57:14 25-May-2023,4,02:07:48 25-May-2023,132,188,0,1892,1,-33,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,,,772,,,,,,26,184,11.10,9.00,61
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,0,15:28:09 25-May-2023,172,0,168,1323,2,61,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,1,15:31:01 25-May-2023,161,168,208,1625,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,2,15:33:42 25-May-2023,217,208,176,2948,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,3,15:37:19 25-May-2023,72,176,120,1253,0,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,15:28:09 25-May-2023,4,15:38:31 25-May-2023,89,120,0,1346,0,-23,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,,,763,,,,,,56,98,11.30,8.10,62
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,0,03:50:19 28-May-2023,186,0,216,1304,1,67,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,1,03:53:25 28-May-2023,49,216,304,276,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,2,03:54:14 28-May-2023,88,304,376,753,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,3,03:55:42 28-May-2023,186,376,256,2534,2,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,03:50:19 28-May-2023,4,03:58:48 28-May-2023,192,256,0,3186,2,-21,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,,,1419,,,,,,38,234,14.50,6.10,107
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,0,16:40:08 17-Jul-2023,400,0,560,2522,0,71,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,1,16:46:48 17-Jul-2023,184,560,608,2398,8,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,2,16:49:52 17-Jul-2023,62,608,560,662,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,3,16:50:54 17-Jul-2023,225,560,576,3184,16,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,16:40:08 17-Jul-2023,4,16:54:39 17-Jul-2023,441,576,0,5252,5,-41,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,,,1861,,,,,,187,179,19.00,7.60,104
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,0,13:20:43 13-Aug-2023,151,0,196,1340,0,66,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,1,13:23:14 13-Aug-2023,137,196,280,347,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,2,13:25:31 13-Aug-2023,920,280,408,1410,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,3,13:40:51 13-Aug-2023,316,408,296,2935,2,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:20:43 13-Aug-2023,4,13:46:07 13-Aug-2023,233,296,0,2080,0,-47,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,,,1707,,,,,,87,247,19.00,7.30,110
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,0,01:13:23 14-Aug-2023,474,0,592,3777,4,70,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,1,01:21:17 14-Aug-2023,474,592,608,6662,34,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,2,01:29:11 14-Aug-2023,237,608,528,2255,9,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,3,01:33:08 14-Aug-2023,250,528,256,1783,3,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,01:13:23 14-Aug-2023,4,01:37:18 14-Aug-2023,162,256,0,1626,0,-49,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,,,1236,,,,,,223,165,19.00,8.40,31
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,0,13:41:55 17-Aug-2023,358,0,480,2769,1,69,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,1,13:47:53 17-Aug-2023,245,480,528,2955,18,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,2,13:51:58 17-Aug-2023,216,528,456,2257,8,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,3,13:55:34 17-Aug-2023,245,456,212,1373,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,13:41:55 17-Aug-2023,4,13:59:39 17-Aug-2023,141,212,0,1070,1,-55,,,,,
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,,,1582,,,,,,49,27,19.10,7.70,160
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,0,22:38:18 19-Aug-2023,200,0,312,2079,0,65,,,,,
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,1,22:41:38 19-Aug-2023,178,312,464,819,0,,,,,,
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,2,22:44:36 19-Aug-2023,200,464,880,3843,7,,,,,,
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,3,22:47:56 19-Aug-2023,89,880,960,4096,24,,,,,,
J187 - 1 yo Female,240243,UT,B,45.0197,-127.5370,,,,22:38:18 19-Aug-2023,4,22:49:25 19-Aug-2023,755,960,0,8002,13,-57,,,,,
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,,,1705,,,,,,26,171,18.00,7.50,96
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,0,01:03:11 21-Aug-2023,138,0,208,1407,0,61,,,,,
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,1,01:05:29 21-Aug-2023,88,208,280,163,0,,,,,,
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,2,01:06:57 21-Aug-2023,817,280,392,1011,0,,,,,,
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,3,01:20:34 21-Aug-2023,377,392,256,1476,0,,,,,,
J187 - 1 yo Female,240243,UT,B,44.2808,-130.2363,,,,01:03:11 21-Aug-2023,4,01:26:51 21-Aug-2023,189,256,0,1418,0,-44,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,,,1637,,,,,,28,243,18.00,7.70,108
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,0,17:04:31 23-Aug-2023,215,0,352,2238,0,64,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,1,17:08:06 23-Aug-2023,203,352,400,1905,10,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,2,17:11:29 23-Aug-2023,812,400,384,6048,23,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,3,17:25:01 23-Aug-2023,132,384,272,1000,1,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,17:04:31 23-Aug-2023,4,17:27:13 23-Aug-2023,167,272,0,1572,0,-48,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,,,1766,,,,,,64,168,16.90,8.00,117
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,0,18:02:31 31-Aug-2023,283,0,320,2220,2,65,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,1,18:07:14 31-Aug-2023,503,320,376,5126,20,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,2,18:15:37 31-Aug-2023,154,376,296,726,2,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,3,18:18:11 31-Aug-2023,297,296,472,3188,20,,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,18:02:31 31-Aug-2023,4,18:23:08 31-Aug-2023,412,472,0,3592,12,-43,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,06:58:44 04-Sep-2023,,,226,,,,,,75,,18.20,,30
J187 - 1 yo Female,240243,UT,,,,,,,06:58:44 04-Sep-2023,0,06:58:44 04-Sep-2023,44,0,24,259,0,46,,,,,
J187 - 1 yo Female,240243,UT,,,,,,,06:58:44 04-Sep-2023,1,06:59:28 04-Sep-2023,56,24,31,317,0,,,,,,
