DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,,,431,,,,,,144,,12.30,,34
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,0,04:23:23 17-May-2023,22,0,13,159,0,49,,,,,
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,1,04:23:45 17-May-2023,99,13,11,1248,5,,,,,,
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,2,04:25:24 17-May-2023,242,11,17,2881,10,,,,,,
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,3,04:29:26 17-May-2023,22,17,14,250,1,,,,,,
J727 - Wean Male,240263,UT,B,37.0913,-122.3348,,,,04:23:23 17-May-2023,4,04:29:48 17-May-2023,12,14,0,45,0,-26,,,,,
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,,,768,,,,,,101,,12.60,,45
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,0,19:49:57 18-May-2023,73,0,54,842,1,47,,,,,
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,1,19:51:10 18-May-2023,74,54,74,343,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,2,19:52:24 18-May-2023,322,74,26,343,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,3,19:57:46 18-May-2023,158,26,50,1176,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,19:49:57 18-May-2023,4,20:00:24 18-May-2023,96,50,0,759,0,-8,,,,,
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,,,574,,,,,,35,,11.90,,50
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,0,02:31:16 19-May-2023,94,0,100,1385,1,65,,,,,
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,1,02:32:50 19-May-2023,332,100,102,4510,19,,,,,,
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,2,02:38:22 19-May-2023,24,102,84,249,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,3,02:38:46 19-May-2023,58,84,9,746,2,,,,,,
J727 - Wean Male,240263,UT,,,,,,,02:31:16 19-May-2023,4,02:39:44 19-May-2023,16,9,0,36,0,-16,,,,,
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,,,532,,,,,,190,95,12.20,,56
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,0,05:42:04 19-May-2023,48,0,31,515,0,48,,,,,
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,1,05:42:52 19-May-2023,19,31,30,190,2,,,,,,
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,2,05:43:11 19-May-2023,82,30,106,1003,2,,,,,,
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,3,05:44:33 19-May-2023,227,106,98,3442,21,,,,,,
J727 - Wean Male,240263,UT,,,,,,,05:42:04 19-May-2023,4,05:48:20 19-May-2023,100,98,0,1084,1,-21,,,,,
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,,,628,,,,,,63,,10.70,,47
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,0,15:30:19 19-May-2023,77,0,74,972,0,60,,,,,
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,1,15:31:36 19-May-2023,59,74,94,367,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,2,15:32:35 19-May-2023,313,94,80,2329,1,,,,,,
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,3,15:37:48 19-May-2023,73,80,52,568,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,15:30:19 19-May-2023,4,15:39:01 19-May-2023,59,52,0,385,0,-12,,,,,
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,,,354,,,,,,229,,9.50,,24
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,0,03:56:30 21-May-2023,57,0,60,716,0,62,,,,,
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,1,03:57:27 21-May-2023,72,60,68,784,1,,,,,,
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,2,03:58:39 21-May-2023,142,68,60,1082,1,,,,,,
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,3,04:01:01 21-May-2023,23,60,45,196,0,,,,,,
J727 - Wean Male,240263,UT,,,,,,,03:56:30 21-May-2023,4,04:01:24 21-May-2023,36,45,0,281,0,-25,,,,,
J727 - Wean Male,240263,UT,,,,,,,07:01:23 21-May-2023,,,576,,,,,,153,,9.20,,59
J727 - Wean Male,240263,UT,,,,,,,07:01:23 21-May-2023,0,07:01:23 21-May-2023,24,0,29,330,0,64,,,,,
