DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,,,710,,,,,,119,,12.40,,38
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,0,03:38:48 16-May-2023,431,0,18,6513,8,16,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,1,03:45:59 16-May-2023,84,18,26,923,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,2,03:47:23 16-May-2023,21,26,19,308,3,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,3,03:47:44 16-May-2023,105,19,26,872,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:38:48 16-May-2023,4,03:49:29 16-May-2023,31,26,0,205,0,-30,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,,,901,,,,,,246,106,12.30,8.60,77
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,0,13:48:16 16-May-2023,109,0,148,1324,1,61,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,1,13:50:05 16-May-2023,219,148,136,2876,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,2,13:53:44 16-May-2023,90,136,156,942,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,3,13:55:14 16-May-2023,284,156,136,3233,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,13:48:16 16-May-2023,4,13:59:58 16-May-2023,122,136,0,1654,0,-27,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,,,1124,,,,,,42,207,13.50,9.00,62
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,0,00:22:18 17-May-2023,199,0,248,1241,0,66,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,1,00:25:37 17-May-2023,232,248,328,1568,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,2,00:29:29 17-May-2023,357,328,264,4147,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,3,00:35:26 17-May-2023,183,264,47,2939,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,00:22:18 17-May-2023,4,00:38:29 17-May-2023,91,47,0,1339,0,-2,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,,,866,,,,,,10,76,13.40,8.50,73
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,0,03:56:47 17-May-2023,211,0,180,1568,2,46,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,1,04:00:18 17-May-2023,167,180,196,1680,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,2,04:03:05 17-May-2023,248,196,132,2845,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,3,04:07:13 17-May-2023,80,132,88,986,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:56:47 17-May-2023,4,04:08:33 17-May-2023,87,88,0,896,0,-20,,,,,
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,,,1115,,,,,,75,241,13.20,9.40,82
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,0,15:12:47 19-May-2023,186,0,236,1091,1,67,,,,,
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,1,15:15:53 19-May-2023,258,236,392,598,1,,,,,,
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,2,15:20:11 19-May-2023,355,392,248,4468,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,3,15:26:06 19-May-2023,73,248,188,1055,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.1165,-125.3847,,,,15:12:47 19-May-2023,4,15:27:19 19-May-2023,161,188,0,1970,0,-25,,,,,
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,,,968,,,,,,17,217,13.10,9.20,84
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,0,01:55:16 20-May-2023,180,0,236,1017,0,65,,,,,
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,1,01:58:16 20-May-2023,200,236,392,856,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,2,02:01:36 20-May-2023,55,392,384,455,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,3,02:02:31 20-May-2023,263,384,236,3398,1,,,,,,
K335 - 2 yo Male,228976,UT,B,39.3009,-124.9285,,,,01:55:16 20-May-2023,4,02:06:54 20-May-2023,186,236,0,2622,1,-26,,,,,
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,,,1188,,,,,,54,2,13.10,9.10,92
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,0,19:11:44 20-May-2023,128,0,180,784,0,72,,,,,
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,1,19:13:52 20-May-2023,78,180,248,78,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,2,19:15:10 20-May-2023,522,248,408,915,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,3,19:23:52 20-May-2023,180,408,280,3319,0,,,,,,
K335 - 2 yo Male,228976,UT,B,39.9466,-125.5783,,,,19:11:44 20-May-2023,4,19:26:52 20-May-2023,188,280,0,3110,0,-39,,,,,
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,,,1116,,,,,,30,239,12.90,8.70,98
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,0,15:53:02 21-May-2023,255,0,368,1218,0,73,,,,,
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,1,15:57:17 21-May-2023,63,368,424,368,0,,,,,,
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,2,15:58:20 21-May-2023,263,424,488,3484,14,,,,,,
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,3,16:02:43 21-May-2023,254,488,264,3598,0,,,,,,
K335 - 2 yo Male,228976,UT,B,40.7603,-125.8329,,,,15:53:02 21-May-2023,4,16:06:57 21-May-2023,183,264,0,2521,0,-35,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,,,1205,,,,,,56,45,11.90,8.00,106
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,0,17:51:41 23-May-2023,318,0,384,1189,0,65,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,1,17:56:59 23-May-2023,240,384,528,3511,22,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,2,18:00:59 23-May-2023,206,528,368,2875,3,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,3,18:04:25 23-May-2023,198,368,120,3511,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:51:41 23-May-2023,4,18:07:43 23-May-2023,137,120,0,1604,1,-27,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,,,1077,,,,,,252,235,12.30,7.80,101
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,0,02:03:44 25-May-2023,328,0,440,1577,1,68,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,1,02:09:12 25-May-2023,130,440,464,965,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,2,02:11:22 25-May-2023,160,464,432,1577,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,3,02:14:02 25-May-2023,175,432,256,2612,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:03:44 25-May-2023,4,02:16:57 25-May-2023,183,256,0,2988,1,-33,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,,,1142,,,,,,214,,13.20,7.60,92
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,0,01:44:30 02-Jun-2023,180,0,176,1245,0,48,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,1,01:47:30 02-Jun-2023,173,176,256,1787,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,2,01:50:23 02-Jun-2023,328,256,280,4053,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,3,01:55:51 02-Jun-2023,172,280,216,2713,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:44:30 02-Jun-2023,4,01:58:43 02-Jun-2023,197,216,0,3287,1,-16,,,,,
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,,,935,,,,,,60,104,12.90,7.60,81
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,0,05:15:46 02-Jun-2023,320,0,220,2447,0,38,,,,,
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,1,05:21:06 02-Jun-2023,60,220,136,1150,0,,,,,,
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,2,05:22:06 02-Jun-2023,87,136,90,1276,0,,,,,,
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,3,05:23:33 02-Jun-2023,207,90,132,2656,11,,,,,,
K335 - 2 yo Male,228976,UT,Z,45.7632,-133.3034,,,,05:15:46 02-Jun-2023,4,05:27:00 02-Jun-2023,180,132,0,2154,0,-6,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,,,906,,,,,,71,112,11.80,6.70,61
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,0,01:47:55 05-Jun-2023,139,0,188,823,0,67,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,1,01:50:14 05-Jun-2023,508,188,160,6530,15,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,2,01:58:42 05-Jun-2023,46,160,140,668,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,3,01:59:28 05-Jun-2023,73,140,38,1285,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:47:55 05-Jun-2023,4,02:00:41 05-Jun-2023,79,38,0,977,0,-5,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,,,875,,,,,,221,76,11.20,7.20,65
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,0,05:16:30 05-Jun-2023,203,0,176,1301,0,49,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,1,05:19:53 05-Jun-2023,240,176,176,2623,5,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,2,05:23:53 05-Jun-2023,51,176,152,764,5,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,3,05:24:44 05-Jun-2023,145,152,136,1900,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,05:16:30 05-Jun-2023,4,05:27:09 05-Jun-2023,171,136,0,2396,2,-5,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,,,758,,,,,,108,95,10.80,,62
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,0,04:28:24 07-Jun-2023,136,0,140,1134,0,47,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,1,04:30:40 07-Jun-2023,82,140,144,1063,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,2,04:32:02 07-Jun-2023,369,144,144,4499,2,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,3,04:38:11 07-Jun-2023,22,144,128,354,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,04:28:24 07-Jun-2023,4,04:38:33 07-Jun-2023,87,128,0,1488,0,-29,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,,,915,,,,,,102,168,11.60,6.90,83
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,0,14:48:08 07-Jun-2023,169,0,248,1225,2,64,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,1,14:50:57 07-Jun-2023,332,248,256,3793,15,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,2,14:56:29 07-Jun-2023,162,256,256,1493,5,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,3,14:59:11 07-Jun-2023,39,256,204,777,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:48:08 07-Jun-2023,4,14:59:50 07-Jun-2023,130,204,0,2419,0,-33,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,,,980,,,,,,5,157,12.50,7.20,87
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,0,01:15:07 08-Jun-2023,49,0,64,425,0,73,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,1,01:15:56 08-Jun-2023,104,64,241,212,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,2,01:17:40 08-Jun-2023,168,241,272,1540,3,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,3,01:20:28 08-Jun-2023,363,272,264,3372,6,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,01:15:07 08-Jun-2023,4,01:26:31 08-Jun-2023,209,264,0,3319,0,-25,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,,,1182,,,,,,20,122,12.40,7.50,129
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,0,03:32:27 09-Jun-2023,156,0,204,731,0,58,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,1,03:35:03 09-Jun-2023,148,204,288,1290,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,2,03:37:31 09-Jun-2023,231,288,528,2236,11,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,3,03:41:22 09-Jun-2023,148,528,456,1892,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,03:32:27 09-Jun-2023,4,03:43:50 09-Jun-2023,370,456,0,5462,0,-27,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,,,926,,,,,,12,157,10.80,5.60,101
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,0,17:56:15 09-Jun-2023,45,0,52,168,0,61,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,1,17:57:00 09-Jun-2023,110,52,241,479,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,2,17:58:50 09-Jun-2023,309,241,264,2850,4,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,3,18:03:59 09-Jun-2023,168,264,236,1868,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,17:56:15 09-Jun-2023,4,18:06:47 09-Jun-2023,193,236,0,3042,0,-20,,,,,
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,,,1042,,,,,,113,134,10.20,6.60,92
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,0,05:34:10 18-Jun-2023,171,0,216,669,0,62,,,,,
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,1,05:37:01 18-Jun-2023,319,216,312,2292,6,,,,,,
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,2,05:42:20 18-Jun-2023,44,312,384,318,0,,,,,,
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,3,05:43:04 18-Jun-2023,223,384,264,4043,11,,,,,,
K335 - 2 yo Male,228976,UT,B,55.9693,-135.4360,,,,05:34:10 18-Jun-2023,4,05:46:47 18-Jun-2023,193,264,0,3470,7,-32,,,,,
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,,,836,,,,,,199,192,10.10,6.70,86
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,0,13:07:30 18-Jun-2023,164,0,216,445,0,56,,,,,
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,1,13:10:14 18-Jun-2023,176,216,272,1282,0,,,,,,
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,2,13:13:10 18-Jun-2023,246,272,192,3324,1,,,,,,
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,3,13:17:16 18-Jun-2023,53,192,144,916,0,,,,,,
K335 - 2 yo Male,228976,UT,B,56.0948,-135.2724,,,,13:07:30 18-Jun-2023,4,13:18:09 18-Jun-2023,111,144,0,1754,0,-24,,,,,
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,,,1048,,,,,,105,50,10.10,6.20,75
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,0,19:53:47 18-Jun-2023,213,0,216,1140,0,49,,,,,
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,1,19:57:20 18-Jun-2023,220,216,288,2476,0,,,,,,
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,2,20:01:00 18-Jun-2023,312,288,236,4992,0,,,,,,
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,3,20:06:12 18-Jun-2023,91,236,168,1651,0,,,,,,
K335 - 2 yo Male,228976,UT,B,56.1255,-135.2485,,,,19:53:47 18-Jun-2023,4,20:07:43 18-Jun-2023,137,168,0,2319,0,-15,,,,,
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,,,1267,,,,,,254,131,11.50,5.90,189
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,0,04:02:02 23-Jun-2023,84,0,54,200,0,35,,,,,
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,1,04:03:26 23-Jun-2023,152,54,236,240,0,,,,,,
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,2,04:05:58 23-Jun-2023,160,236,304,439,0,,,,,,
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,3,04:08:38 23-Jun-2023,438,304,236,5073,0,,,,,,
K335 - 2 yo Male,228976,UT,2,58.9919,-142.0875,,,,04:02:02 23-Jun-2023,4,04:15:56 23-Jun-2023,244,236,0,3955,0,-7,,,,,
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,,,1492,,,,,,7,175,11.50,6.10,146
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,0,02:47:34 24-Jun-2023,368,0,416,3540,15,51,,,,,
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,1,02:53:42 24-Jun-2023,452,416,624,5352,41,,,,,,
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,2,03:01:14 24-Jun-2023,168,624,456,2908,0,,,,,,
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,3,03:04:02 24-Jun-2023,253,456,68,4467,0,,,,,,
K335 - 2 yo Male,228976,UT,B,59.1645,-142.0244,,,,02:47:34 24-Jun-2023,4,03:08:15 24-Jun-2023,105,68,0,759,0,-19,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,,,769,,,,,,208,,9.50,,65
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,0,14:50:16 25-Jun-2023,83,0,94,475,0,57,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,1,14:51:39 25-Jun-2023,60,94,96,367,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,2,14:52:39 25-Jun-2023,204,96,86,1879,8,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,3,14:56:03 25-Jun-2023,275,86,94,2742,6,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:50:16 25-Jun-2023,4,15:00:38 25-Jun-2023,82,94,0,1037,0,-25,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,,,1285,,,,,,17,45,11.00,,162
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,0,02:31:17 26-Jun-2023,35,0,17,227,1,-6,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,1,02:31:52 26-Jun-2023,114,17,120,284,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,2,02:33:46 26-Jun-2023,44,120,132,284,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,3,02:34:30 26-Jun-2023,772,132,120,7211,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,02:31:17 26-Jun-2023,4,02:47:22 26-Jun-2023,158,120,0,2044,0,-15,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,,,1052,,,,,,111,171,10.80,,90
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,0,07:03:58 26-Jun-2023,113,0,128,495,0,49,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,1,07:05:51 26-Jun-2023,218,128,100,2587,0,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,2,07:09:29 26-Jun-2023,518,100,106,6991,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,3,07:18:07 26-Jun-2023,45,106,88,771,1,,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,07:03:58 26-Jun-2023,4,07:18:52 26-Jun-2023,68,88,0,936,1,-27,,,,,
K335 - 2 yo Male,228976,UT,,,,,,,14:23:16 26-Jun-2023,,,1107,,,,,,215,209,10.00,,103
K335 - 2 yo Male,228976,UT,,,,,,,14:23:16 26-Jun-2023,0,14:23:16 26-Jun-2023,94,0,116,230,0,49,,,,,
