DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,,,641,,,,,,6,,10.40,,51
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,0,04:30:10 07-May-2022,32,0,15,209,0,35,,,,,
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,1,04:30:42 07-May-2022,337,15,8,2418,11,,,,,,
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,2,04:36:19 07-May-2022,60,8,19,704,2,,,,,,
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,3,04:37:19 07-May-2022,106,19,19,1085,5,,,,,,
H918 - Wean Male,228981,UT,,,,,,,04:30:10 07-May-2022,4,04:39:05 07-May-2022,55,19,0,571,1,-9,,,,,
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,,,648,,,,,,158,69,9.80,8.20,79
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,0,12:52:31 09-May-2022,138,0,128,1829,0,72,,,,,
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,1,12:54:49 09-May-2022,138,128,232,1656,2,,,,,,
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,2,12:57:07 09-May-2022,57,232,288,1094,11,,,,,,
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,3,12:58:04 09-May-2022,45,288,248,418,3,,,,,,
H918 - Wean Male,228981,UT,,,,,,,12:52:31 09-May-2022,4,12:58:49 09-May-2022,191,248,0,1094,4,-41,,,,,
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,,,722,,,,,,86,117,10.90,7.90,69
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,0,18:51:07 10-May-2022,219,0,212,2812,0,74,,,,,
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,1,18:54:46 10-May-2022,123,212,232,1948,9,,,,,,
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,2,18:56:49 10-May-2022,87,232,228,1483,5,,,,,,
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,3,18:58:16 10-May-2022,56,228,208,1306,7,,,,,,
H918 - Wean Male,228981,UT,,,,,,,18:51:07 10-May-2022,4,18:59:12 10-May-2022,168,208,0,974,3,-33,,,,,
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,,,658,,,,,,104,198,12.40,,58
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,0,00:52:00 12-May-2022,98,0,106,1445,1,75,,,,,
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,1,00:53:38 12-May-2022,258,106,152,4077,22,,,,,,
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,2,00:57:56 12-May-2022,38,152,110,289,0,,,,,,
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,3,00:58:34 12-May-2022,98,110,132,2087,9,,,,,,
H918 - Wean Male,228981,UT,B,37.7015,-124.2674,,,,00:52:00 12-May-2022,4,01:00:12 12-May-2022,108,132,0,706,3,-34,,,,,
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,,,776,,,,,,117,5,13.10,9.20,84
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,0,00:08:28 13-May-2022,227,0,192,2528,0,65,,,,,
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,1,00:12:15 13-May-2022,54,192,152,458,0,,,,,,
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,2,00:13:09 13-May-2022,135,152,256,1573,4,,,,,,
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,3,00:15:24 13-May-2022,141,256,144,1891,6,,,,,,
H918 - Wean Male,228981,UT,B,38.0468,-124.4144,,,,00:08:28 13-May-2022,4,00:17:45 13-May-2022,135,144,0,637,0,-26,,,,,
H918 - Wean Male,228981,UT,B,38.0545,-124.4146,,,,03:40:04 13-May-2022,,,667,,,,,,4,131,13.00,9.30,71
H918 - Wean Male,228981,UT,B,38.0545,-124.4146,,,,03:40:04 13-May-2022,0,03:40:04 13-May-2022,144,0,172,2038,0,71,,,,,
H918 - Wean Male,228981,UT,B,38.0545,-124.4146,,,,03:40:04 13-May-2022,1,03:42:28 13-May-2022,135,172,248,2311,11,,,,,,
H918 - Wean Male,228981,UT,B,38.0545,-124.4146,,,,03:40:04 13-May-2022,2,03:44:43 13-May-2022,94,248,184,1001,10,,,,,,
H918 - Wean Male,228981,UT,B,38.0545,-124.4146,,,,03:40:04 13-May-2022,3,03:46:17 13-May-2022,83,184,168,1838,10,,,,,,
