DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,,,1169,,,,,,249,62,13.20,,166
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,0,01:45:17 29-May-2022,47,0,42,292,0,59,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,1,01:46:04 29-May-2022,71,42,124,243,1,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,2,01:47:15 29-May-2022,689,124,124,6177,1,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,3,01:58:44 29-May-2022,86,124,112,730,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:45:17 29-May-2022,4,02:00:10 29-May-2022,110,112,0,681,0,-26,,,,,
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,,,1575,,,,,,209,106,13.10,,1009
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,0,05:40:34 29-May-2022,150,0,86,1228,1,38,,,,,
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,1,05:43:04 29-May-2022,221,86,110,2998,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,2,05:46:45 29-May-2022,40,110,86,614,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,3,05:47:25 29-May-2022,98,86,70,1464,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,05:40:34 29-May-2022,4,05:49:03 29-May-2022,57,70,0,779,0,-10,,,,,
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,,,1257,,,,,,16,20,12.10,8.20,74
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,0,13:00:17 29-May-2022,231,0,248,1665,0,60,,,,,
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,1,13:04:08 29-May-2022,194,248,320,1371,1,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,2,13:07:22 29-May-2022,416,320,288,4145,1,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,3,13:14:18 29-May-2022,231,288,152,1991,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,13:00:17 29-May-2022,4,13:18:09 29-May-2022,111,152,0,947,0,-23,,,,,
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,,,1502,,,,,,91,206,11.40,8.20,84
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,0,16:38:22 29-May-2022,255,0,304,1161,1,67,,,,,
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,1,16:42:37 29-May-2022,210,304,400,1499,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,2,16:46:07 29-May-2022,632,400,288,6143,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,3,16:56:39 29-May-2022,99,288,228,1064,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,16:38:22 29-May-2022,4,16:58:18 29-May-2022,222,228,0,1451,0,-21,,,,,
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,,,822,,,,,,32,90,11.40,8.20,82
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,0,04:37:40 30-May-2022,168,0,148,1079,0,60,,,,,
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,1,04:40:28 30-May-2022,179,148,192,2114,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,2,04:43:27 30-May-2022,214,192,156,2796,2,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,3,04:47:01 30-May-2022,69,156,116,815,2,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,04:37:40 30-May-2022,4,04:48:10 30-May-2022,110,116,0,1123,0,-7,,,,,
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,,,1310,,,,,,30,194,10.70,8.00,85
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,0,14:49:35 30-May-2022,507,0,512,2945,3,62,,,,,
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,1,14:58:02 30-May-2022,144,512,498,1136,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,2,15:00:26 30-May-2022,191,498,392,1901,4,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,3,15:03:37 30-May-2022,239,392,220,2435,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,14:49:35 30-May-2022,4,15:07:36 30-May-2022,144,220,0,1322,0,-25,,,,,
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,,,1409,,,,,,119,225,10.90,7.70,87
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,0,18:17:58 30-May-2022,392,0,360,1694,0,60,,,,,
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,1,18:24:30 30-May-2022,124,360,528,652,0,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,2,18:26:34 30-May-2022,124,528,544,1347,6,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,3,18:28:38 30-May-2022,496,544,241,5518,13,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,18:17:58 30-May-2022,4,18:36:54 30-May-2022,186,241,0,1694,0,-18,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:59:02 31-May-2022,,,1348,,,,,,100,113,11.00,8.50,90
E967 - 3yo Female,228971,UT,,,,,,,01:59:02 31-May-2022,0,01:59:02 31-May-2022,344,0,352,1442,0,67,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:59:02 31-May-2022,1,02:04:46 31-May-2022,246,352,498,2057,5,,,,,,
E967 - 3yo Female,228971,UT,,,,,,,01:59:02 31-May-2022,2,02:08:52 31-May-2022,226,498,472,2751,9,,,,,,
