DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,,,926,,,,,,159,91,11.40,,146
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,0,11:49:00 28-May-2022,140,0,106,846,0,54,,,,,
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,1,11:51:20 28-May-2022,354,106,104,3465,4,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,2,11:57:14 28-May-2022,36,104,88,518,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,3,11:57:50 28-May-2022,122,88,104,1364,2,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,11:49:00 28-May-2022,4,11:59:52 28-May-2022,128,104,0,1528,0,-18,,,,,
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,,,618,,,,,,70,19,11.10,,132
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,0,15:21:54 28-May-2022,27,0,13,286,0,37,,,,,
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,1,15:22:21 28-May-2022,53,13,104,267,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,2,15:23:14 28-May-2022,26,104,108,286,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,3,15:23:40 28-May-2022,266,108,108,2420,3,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,15:21:54 28-May-2022,4,15:28:06 28-May-2022,114,108,0,1429,0,-19,,,,,
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,,,614,,,,,,100,,10.20,,71
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,0,04:20:57 30-May-2022,98,0,102,851,0,64,,,,,
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,1,04:22:35 30-May-2022,63,102,102,519,3,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,2,04:23:38 30-May-2022,200,102,102,2635,9,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,3,04:26:58 30-May-2022,118,102,84,1764,6,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,04:20:57 30-May-2022,4,04:28:56 30-May-2022,64,84,0,830,0,-20,,,,,
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,,,735,,,,,,7,81,10.70,7.80,62
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,0,03:50:47 01-Jun-2022,189,0,224,1695,2,67,,,,,
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,1,03:53:56 01-Jun-2022,95,224,288,872,0,,,,,,
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,2,03:55:31 01-Jun-2022,89,288,304,1259,2,,,,,,
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,3,03:57:00 01-Jun-2022,100,304,236,1816,3,,,,,,
J107 - 1yo Male,228970,UT,B,38.4398,-123.3100,,,,03:50:47 01-Jun-2022,4,03:58:40 01-Jun-2022,200,236,0,3075,0,-13,,,,,
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,,,677,,,,,,155,100,13.00,8.50,75
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,0,04:09:58 03-Jun-2022,202,0,200,1748,1,63,,,,,
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,1,04:13:20 03-Jun-2022,33,200,248,546,2,,,,,,
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,2,04:13:53 03-Jun-2022,33,248,256,573,2,,,,,,
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,3,04:14:26 03-Jun-2022,89,256,232,1420,1,,,,,,
J107 - 1yo Male,228970,UT,B,39.4151,-125.0820,,,,04:09:58 03-Jun-2022,4,04:15:55 03-Jun-2022,245,232,0,3468,0,-7,,,,,
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,,,1012,,,,,,56,127,12.80,7.90,119
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,0,14:25:07 03-Jun-2022,153,0,184,710,0,68,,,,,
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,1,14:27:40 03-Jun-2022,203,184,312,492,0,,,,,,
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,2,14:31:03 03-Jun-2022,328,312,232,3470,0,,,,,,
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,3,14:36:31 03-Jun-2022,62,232,188,956,0,,,,,,
J107 - 1yo Male,228970,UT,B,39.7067,-125.1531,,,,14:25:07 03-Jun-2022,4,14:37:33 03-Jun-2022,147,188,0,2022,0,-24,,,,,
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,,,990,,,,,,93,202,13.20,7.60,126
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,0,17:55:36 03-Jun-2022,189,0,228,1038,1,73,,,,,
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,1,17:58:45 03-Jun-2022,169,228,360,742,1,,,,,,
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,2,18:01:34 03-Jun-2022,81,360,480,1088,4,,,,,,
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,3,18:02:55 03-Jun-2022,54,480,480,1088,9,,,,,,
J107 - 1yo Male,228970,UT,B,39.8968,-125.0791,,,,17:55:36 03-Jun-2022,4,18:03:49 03-Jun-2022,371,480,0,6280,9,-39,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,,,724,,,,,,163,60,12.40,8.20,75
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,0,03:29:11 05-Jun-2022,188,0,236,1067,0,76,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,1,03:32:19 05-Jun-2022,162,236,312,1067,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,2,03:35:01 05-Jun-2022,147,312,216,2377,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,3,03:37:28 05-Jun-2022,71,216,128,1198,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:29:11 05-Jun-2022,4,03:38:39 05-Jun-2022,81,128,0,1217,0,-31,,,,,
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,,,1018,,,,,,73,200,12.70,7.90,66
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,0,13:34:08 06-Jun-2022,216,0,328,1074,0,74,,,,,
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,1,13:37:44 06-Jun-2022,238,328,456,3166,20,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,2,13:41:42 06-Jun-2022,230,456,296,3590,1,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,3,13:45:32 06-Jun-2022,194,296,47,3590,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,13:34:08 06-Jun-2022,4,13:48:46 06-Jun-2022,74,47,0,565,0,1,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,,,984,,,,,,105,18,12.90,7.80,50
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,0,03:54:26 07-Jun-2022,219,0,280,1250,0,72,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,1,03:58:05 07-Jun-2022,80,280,336,341,1,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,2,03:59:25 07-Jun-2022,80,336,312,1136,1,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,3,04:00:45 07-Jun-2022,81,312,400,1874,14,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,03:54:26 07-Jun-2022,4,04:02:06 07-Jun-2022,474,400,0,7213,4,-12,,,,,
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,,,620,,,,,,26,213,14.30,8.10,75
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,0,03:00:55 09-Jun-2022,183,0,140,2701,0,47,,,,,
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,1,03:03:58 09-Jun-2022,34,140,160,605,0,,,,,,
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,2,03:04:32 09-Jun-2022,60,160,168,1210,0,,,,,,
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,3,03:05:32 09-Jun-2022,123,168,136,2572,0,,,,,,
J107 - 1yo Male,228970,UT,B,43.3949,-125.3638,,,,03:00:55 09-Jun-2022,4,03:07:35 09-Jun-2022,145,136,0,2744,0,0,,,,,
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,,,845,,,,,,50,228,12.40,7.90,119
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,0,14:17:54 11-Jun-2022,23,0,18,178,0,47,,,,,
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,1,14:18:17 11-Jun-2022,113,18,184,468,1,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,2,14:20:10 11-Jun-2022,221,184,280,1671,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,3,14:23:51 11-Jun-2022,199,280,188,2829,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,14:17:54 11-Jun-2022,4,14:27:10 11-Jun-2022,170,188,0,2161,0,-28,,,,,
J107 - 1yo Male,228970,UT,,,,,,,00:39:42 12-Jun-2022,,,690,,,,,,114,26,13.40,8.10,72
J107 - 1yo Male,228970,UT,,,,,,,00:39:42 12-Jun-2022,0,00:39:42 12-Jun-2022,232,0,148,3091,0,47,,,,,
J107 - 1yo Male,228970,UT,,,,,,,00:39:42 12-Jun-2022,1,00:43:34 12-Jun-2022,178,148,208,2774,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,00:39:42 12-Jun-2022,2,00:46:32 12-Jun-2022,15,208,208,292,0,,,,,,
J107 - 1yo Male,228970,UT,,,,,,,00:39:42 12-Jun-2022,3,00:46:47 12-Jun-2022,48,208,176,900,0,,,,,,
