DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,,,499,,,,,,72,,12.90,,28
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,0,00:22:09 27-May-2023,210,0,12,3141,4,17,,,,,
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,1,00:25:39 27-May-2023,206,12,17,2919,2,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,2,00:29:05 27-May-2023,11,17,13,173,0,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,3,00:29:16 27-May-2023,26,13,16,322,0,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1897,-122.3153,,,,00:22:09 27-May-2023,4,00:29:42 27-May-2023,18,16,0,173,0,-6,,,,,
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,,,1334,,,,,,66,75,13.00,,105
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,0,03:41:31 27-May-2023,134,0,128,623,0,59,,,,,
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,1,03:43:45 27-May-2023,874,128,132,4948,0,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,2,03:58:19 27-May-2023,58,132,132,312,0,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,3,03:59:17 27-May-2023,77,132,45,701,0,,,,,,
G315 - 3 yo Female,240240,UT,B,37.1748,-122.2850,,,,03:41:31 27-May-2023,4,04:00:34 27-May-2023,86,45,0,506,0,-11,,,,,
G315 - 3 yo Female,240240,UT,B,36.9306,-122.7764,,,,01:12:16 28-May-2023,,,1133,,,,,,37,201,14.00,8.40,69
G315 - 3 yo Female,240240,UT,B,36.9306,-122.7764,,,,01:12:16 28-May-2023,0,01:12:16 28-May-2023,175,0,248,1246,1,66,,,,,
G315 - 3 yo Female,240240,UT,B,36.9306,-122.7764,,,,01:12:16 28-May-2023,1,01:15:11 28-May-2023,191,248,352,1068,1,,,,,,
