DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,,,408,,,,,,172,,9.80,,27
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,0,12:33:39 02-May-2023,15,0,7,211,0,37,,,,,
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,1,12:33:54 02-May-2023,42,7,14,475,0,,,,,,
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,2,12:34:36 02-May-2023,199,14,20,2232,4,,,,,,
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,3,12:37:55 02-May-2023,101,20,15,1951,5,,,,,,
J339 - Wean Female,240255,UT,B,37.1321,-122.3336,,,,12:33:39 02-May-2023,4,12:39:36 02-May-2023,24,15,0,264,1,-18,,,,,
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,,,847,,,,,,114,,10.80,,72
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,0,15:49:05 02-May-2023,24,0,10,325,0,26,,,,,
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,1,15:49:29 02-May-2023,345,10,50,1093,0,,,,,,
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,2,15:55:14 02-May-2023,315,50,100,260,0,,,,,,
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,3,16:00:29 02-May-2023,55,100,28,1374,0,,,,,,
J339 - Wean Female,240255,UT,B,37.1146,-122.3596,,,,15:49:05 02-May-2023,4,16:01:24 02-May-2023,36,28,0,368,0,-25,,,,,
J339 - Wean Female,240255,UT,B,36.9972,-122.4889,,,,04:56:06 03-May-2023,,,408,,,,,,84,,12.00,,54
