DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,,,1052,,,,,,209,108,10.50,,71
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,0,02:13:39 25-May-2022,130,0,108,680,0,58,,,,,
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,1,02:15:49 25-May-2022,31,108,120,118,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,2,02:16:20 25-May-2022,628,120,136,3756,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,3,02:26:48 25-May-2022,85,136,104,592,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,02:13:39 25-May-2022,4,02:28:13 25-May-2022,107,104,0,917,0,-28,,,,,
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,,,1016,,,,,,55,187,11.20,8.00,72
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,0,17:46:16 30-May-2022,103,0,140,930,0,68,,,,,
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,1,17:47:59 30-May-2022,104,140,228,276,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,2,17:49:43 30-May-2022,258,228,288,1120,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,3,17:54:01 30-May-2022,265,288,232,2188,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,17:46:16 30-May-2022,4,17:58:26 30-May-2022,214,232,0,2033,0,-26,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,,,1248,,,,,,71,63,12.90,8.50,75
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,0,18:20:27 31-May-2022,257,0,312,1380,0,69,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,1,18:24:44 31-May-2022,293,312,498,1355,7,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,2,18:29:37 31-May-2022,128,498,640,1304,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,3,18:31:45 31-May-2022,248,640,352,3186,1,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:20:27 31-May-2022,4,18:35:53 31-May-2022,247,352,0,2860,0,-46,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,,,1029,,,,,,71,251,12.70,8.70,86
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,0,18:04:17 03-Jun-2022,206,0,248,1164,0,67,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,1,18:07:43 03-Jun-2022,251,248,312,942,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,2,18:11:54 03-Jun-2022,280,312,256,2347,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,3,18:16:34 03-Jun-2022,81,256,188,979,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,18:04:17 03-Jun-2022,4,18:17:55 03-Jun-2022,125,188,0,1478,1,-42,,,,,
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,,,1036,,,,,,136,100,12.50,8.80,88
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,0,05:24:12 04-Jun-2022,259,0,304,1807,0,62,,,,,
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,1,05:28:31 04-Jun-2022,74,304,416,411,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,2,05:29:45 04-Jun-2022,111,416,528,876,1,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,3,05:31:36 04-Jun-2022,186,528,448,2519,13,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,05:24:12 04-Jun-2022,4,05:34:42 04-Jun-2022,318,448,0,3477,3,-49,,,,,
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,,,1060,,,,,,226,165,12.00,8.20,79
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,0,13:23:39 04-Jun-2022,222,0,288,920,0,68,,,,,
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,1,13:27:21 04-Jun-2022,291,288,312,2189,1,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,2,13:32:12 04-Jun-2022,77,312,360,442,2,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,3,13:33:29 04-Jun-2022,230,360,220,2337,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,13:23:39 04-Jun-2022,4,13:37:19 04-Jun-2022,161,220,0,1932,0,-37,,,,,
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,,,1123,,,,,,54,240,12.20,8.10,97
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,0,16:44:54 04-Jun-2022,305,0,368,1349,0,72,,,,,
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,1,16:49:59 04-Jun-2022,96,368,544,582,0,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,2,16:51:35 04-Jun-2022,168,544,560,2169,11,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,3,16:54:23 04-Jun-2022,184,560,384,1798,1,,,,,,
H047 - 2yo Male,228960,UT,,,,,,,16:44:54 04-Jun-2022,4,16:57:27 04-Jun-2022,273,384,0,3359,0,-44,,,,,
H047 - 2yo Male,228960,UT,B,43.9067,-125.8136,,,,03:34:13 05-Jun-2022,,,1040,,,,,,127,109,11.60,8.00,93
H047 - 2yo Male,228960,UT,B,43.9067,-125.8136,,,,03:34:13 05-Jun-2022,0,03:34:13 05-Jun-2022,170,0,236,1102,0,74,,,,,
