DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,,,738,,,,,,125,195,10.90,,46
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,0,18:08:28 18-May-2022,108,0,110,884,0,62,,,,,
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,1,18:10:16 18-May-2022,341,110,112,3033,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,2,18:15:57 18-May-2022,48,112,98,502,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,3,18:16:45 18-May-2022,71,98,112,669,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,18:08:28 18-May-2022,4,18:17:56 18-May-2022,124,112,0,1743,1,1,,,,,
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,,,1133,,,,,,123,221,10.30,8.20,97
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,0,00:52:44 19-May-2022,202,0,248,1709,0,62,,,,,
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,1,00:56:06 19-May-2022,486,248,264,4932,1,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,2,01:04:12 19-May-2022,89,264,312,583,2,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,3,01:05:41 19-May-2022,105,312,232,1515,3,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,00:52:44 19-May-2022,4,01:07:26 19-May-2022,154,232,0,2136,0,-24,,,,,
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,,,836,,,,,,216,86,10.30,8.40,84
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,0,04:17:28 19-May-2022,170,0,232,1548,0,70,,,,,
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,1,04:20:18 19-May-2022,136,232,280,1628,9,,,,,,
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,2,04:22:34 19-May-2022,258,280,216,3389,10,,,,,,
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,3,04:26:52 19-May-2022,112,216,112,1308,0,,,,,,
G240 - 2yo Female,228958,UT,B,37.4925,-122.5986,,,,04:17:28 19-May-2022,4,04:28:44 19-May-2022,76,112,0,747,0,-29,,,,,
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,,,914,,,,,,60,94,10.80,8.50,75
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,0,11:16:01 19-May-2022,118,0,144,1093,0,63,,,,,
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,1,11:17:59 19-May-2022,79,144,208,583,0,,,,,,
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,2,11:19:18 19-May-2022,308,208,272,3084,4,,,,,,
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,3,11:24:26 19-May-2022,170,272,192,2185,2,,,,,,
G240 - 2yo Female,228958,UT,B,37.1673,-123.4901,,,,11:16:01 19-May-2022,4,11:27:16 19-May-2022,164,192,0,2064,0,-14,,,,,
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,,,876,,,,,,2,101,11.00,8.80,90
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,0,04:36:54 20-May-2022,61,0,94,528,1,71,,,,,
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,1,04:37:55 20-May-2022,148,94,212,1086,4,,,,,,
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,2,04:40:23 20-May-2022,92,212,256,714,1,,,,,,
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,3,04:41:55 20-May-2022,338,256,160,3942,21,,,,,,
G240 - 2yo Female,228958,UT,A,37.4003,-124.1222,,,,04:36:54 20-May-2022,4,04:47:33 20-May-2022,147,160,0,1521,0,-9,,,,,
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,,,1070,,,,,,15,182,11.50,9.00,78
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,0,01:45:28 21-May-2022,333,0,424,2321,2,69,,,,,
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,1,01:51:01 21-May-2022,31,424,352,603,2,,,,,,
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,2,01:51:32 21-May-2022,303,352,360,2948,12,,,,,,
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,3,01:56:35 21-May-2022,193,360,212,2507,0,,,,,,
G240 - 2yo Female,228958,UT,B,37.6523,-124.9440,,,,01:45:28 21-May-2022,4,01:59:48 21-May-2022,132,212,0,1671,0,-31,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,,,1166,,,,,,69,208,12.80,8.80,96
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,0,02:02:10 22-May-2022,343,0,424,1959,3,69,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,1,02:07:53 22-May-2022,267,424,400,2192,5,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,2,02:12:20 22-May-2022,142,400,328,1668,1,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,3,02:14:42 22-May-2022,184,328,196,2464,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:02:10 22-May-2022,4,02:17:46 22-May-2022,134,196,0,1746,0,-23,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,,,1054,,,,,,95,211,13.00,9.70,93
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,0,02:03:59 23-May-2022,293,0,408,1638,1,68,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,1,02:08:52 23-May-2022,90,408,416,788,3,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,2,02:10:22 23-May-2022,98,416,512,1638,10,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,3,02:12:00 23-May-2022,322,512,216,4001,4,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:03:59 23-May-2022,4,02:17:22 23-May-2022,158,216,0,1922,0,-22,,,,,
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,,,893,,,,,,179,120,12.60,9.40,82
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,0,05:26:29 23-May-2022,139,0,184,638,0,72,,,,,
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,1,05:28:48 23-May-2022,197,184,236,3284,24,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,2,05:32:05 23-May-2022,44,236,192,414,1,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,3,05:32:49 23-May-2022,266,192,212,4049,23,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,05:26:29 23-May-2022,4,05:37:15 23-May-2022,165,212,0,1690,0,-22,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,,,1133,,,,,,1,248,13.50,9.40,110
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,0,02:32:57 25-May-2022,320,0,472,1575,1,75,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,1,02:38:17 25-May-2022,40,472,472,952,5,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,2,02:38:57 25-May-2022,64,472,544,586,2,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,3,02:40:01 25-May-2022,271,544,512,4286,22,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,02:32:57 25-May-2022,4,02:44:32 25-May-2022,328,512,0,4652,6,-32,,,,,
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,,,930,,,,,,162,159,13.70,9.60,93
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,0,12:48:03 25-May-2022,183,0,204,828,2,64,,,,,
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,1,12:51:06 25-May-2022,249,204,241,2844,3,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,2,12:55:15 25-May-2022,196,241,212,2844,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,3,12:58:31 25-May-2022,111,212,136,1724,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,12:48:03 25-May-2022,4,13:00:22 25-May-2022,98,136,0,1164,1,-25,,,,,
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,,,1144,,,,,,68,63,13.60,9.50,103
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,0,16:22:39 25-May-2022,366,0,528,1263,0,75,,,,,
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,1,16:28:45 25-May-2022,122,528,608,1684,11,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,2,16:30:47 25-May-2022,98,608,560,2035,9,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,3,16:32:25 25-May-2022,138,560,424,1824,2,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,16:22:39 25-May-2022,4,16:34:43 25-May-2022,317,424,0,4456,1,-26,,,,,
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,,,1306,,,,,,98,69,13.80,9.10,141
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,0,19:42:35 25-May-2022,209,0,272,929,0,72,,,,,
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,1,19:46:04 25-May-2022,310,272,328,3476,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,2,19:51:14 25-May-2022,236,328,320,3806,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,3,19:55:10 25-May-2022,210,320,256,3716,0,,,,,,
G240 - 2yo Female,228958,UT,,,,,,,19:42:35 25-May-2022,4,19:58:40 25-May-2022,200,256,0,2757,0,-19,,,,,
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,,,1136,,,,,,3,229,13.80,9.20,252
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,0,13:47:16 26-May-2022,311,0,432,1017,1,75,,,,,
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,1,13:52:27 26-May-2022,117,432,498,1963,10,,,,,,
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,2,13:54:24 26-May-2022,97,498,480,3003,21,,,,,,
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,3,13:56:01 26-May-2022,200,480,236,2838,4,,,,,,
G240 - 2yo Female,228958,UT,B,40.6537,-128.4314,,,,13:47:16 26-May-2022,4,13:59:21 26-May-2022,159,236,0,2057,0,-36,,,,,
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,,,957,,,,,,201,155,13.50,8.50,123
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,0,03:36:06 27-May-2022,319,0,464,1894,4,72,,,,,
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,1,03:41:25 27-May-2022,33,464,488,732,3,,,,,,
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,2,03:41:58 27-May-2022,176,488,400,3207,16,,,,,,
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,3,03:44:54 27-May-2022,130,400,264,1970,2,,,,,,
G240 - 2yo Female,228958,UT,B,40.8415,-129.2481,,,,03:36:06 27-May-2022,4,03:47:04 27-May-2022,176,264,0,2500,0,-25,,,,,
G240 - 2yo Female,228958,UT,B,41.0468,-128.6347,,,,03:56:21 28-May-2022,,,910,,,,,,122,31,13.30,8.30,91
G240 - 2yo Female,228958,UT,B,41.0468,-128.6347,,,,03:56:21 28-May-2022,0,03:56:21 28-May-2022,230,0,336,1031,0,74,,,,,
G240 - 2yo Female,228958,UT,B,41.0468,-128.6347,,,,03:56:21 28-May-2022,1,04:00:11 28-May-2022,167,336,424,2184,10,,,,,,
G240 - 2yo Female,228958,UT,B,41.0468,-128.6347,,,,03:56:21 28-May-2022,2,04:02:58 28-May-2022,115,424,400,3116,17,,,,,,
G240 - 2yo Female,228958,UT,B,41.0468,-128.6347,,,,03:56:21 28-May-2022,3,04:04:53 28-May-2022,166,400,208,2135,1,,,,,,
