DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,,,343,,,,,,77,,14.70,,31
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,0,00:04:48 14-Jun-2023,10,0,12,156,0,54,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,1,00:04:58 14-Jun-2023,144,12,9,1654,2,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,2,00:07:22 14-Jun-2023,109,9,22,1341,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,3,00:09:11 14-Jun-2023,25,22,21,326,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,00:04:48 14-Jun-2023,4,00:09:36 14-Jun-2023,24,21,0,234,0,-8,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,,,1080,,,,,,175,,13.70,,154
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,0,06:46:34 14-Jun-2023,94,0,74,558,0,52,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,1,06:48:08 14-Jun-2023,130,74,86,683,2,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,2,06:50:18 14-Jun-2023,579,86,84,3940,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,3,06:59:57 14-Jun-2023,29,84,76,248,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:46:34 14-Jun-2023,4,07:00:26 14-Jun-2023,94,76,0,869,0,-14,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,,,811,,,,,,252,,13.90,,85
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,0,13:37:54 14-Jun-2023,57,0,58,457,1,51,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,1,13:38:51 14-Jun-2023,22,58,72,152,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,2,13:39:13 14-Jun-2023,539,72,74,4832,1,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,3,13:48:12 14-Jun-2023,40,74,72,342,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,13:37:54 14-Jun-2023,4,13:48:52 14-Jun-2023,68,72,0,647,1,-16,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,,,868,,,,,,72,,13.30,,90
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,0,16:57:02 14-Jun-2023,67,0,86,586,0,53,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,1,16:58:09 14-Jun-2023,24,86,100,183,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,2,16:58:33 14-Jun-2023,474,100,104,4652,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,3,17:06:27 14-Jun-2023,122,104,104,1319,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,16:57:02 14-Jun-2023,4,17:08:29 14-Jun-2023,91,104,0,916,0,-18,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:44:57 15-Jun-2023,,,1104,,,,,,163,70,13.70,8.70,81
G461 - 3 yo Male,240235,UT,,,,,,,06:44:57 15-Jun-2023,0,06:44:57 15-Jun-2023,64,0,68,619,0,48,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:44:57 15-Jun-2023,1,06:46:01 15-Jun-2023,144,68,148,674,0,,,,,,
G461 - 3 yo Male,240235,UT,,,,,,,06:44:57 15-Jun-2023,2,06:48:25 15-Jun-2023,407,148,192,2313,0,,,,,,
