DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,,,963,,,,,,52,94,13.00,8.30,174
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,0,03:36:51 28-May-2022,49,0,36,395,0,69,,,,,
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,1,03:37:40 28-May-2022,259,36,328,520,0,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,2,03:41:59 28-May-2022,136,328,352,874,1,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,3,03:44:15 28-May-2022,98,352,288,1082,1,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,03:36:51 28-May-2022,4,03:45:53 28-May-2022,247,288,0,2643,0,-37,,,,,
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,,,817,,,,,,26,132,11.80,,63
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,0,16:57:26 04-Jun-2022,118,0,120,732,1,53,,,,,
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,1,16:59:24 04-Jun-2022,400,120,124,3574,0,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,2,17:06:04 04-Jun-2022,118,124,58,1266,0,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,3,17:08:02 04-Jun-2022,53,58,70,253,0,,,,,,
G340 - 2yo Male,228961,UT,,,,,,,16:57:26 04-Jun-2022,4,17:08:55 04-Jun-2022,65,70,0,732,0,-26,,,,,
G340 - 2yo Male,228961,UT,,,,,,,02:56:45 05-Jun-2022,,,855,,,,,,236,86,11.70,,60
