DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,,,877,,,,,,174,91,9.60,7.90,73
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,0,06:36:36 21-May-2022,113,0,116,931,0,61,,,,,
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,1,06:38:29 21-May-2022,75,116,172,500,0,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,2,06:39:44 21-May-2022,145,172,212,1155,1,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,3,06:42:09 21-May-2022,195,212,164,1983,0,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,06:36:36 21-May-2022,4,06:45:24 21-May-2022,276,164,0,2190,0,6,,,,,
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,,,1135,,,,,,176,100,10.30,8.60,79
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,0,03:52:24 22-May-2022,149,0,180,1223,0,68,,,,,
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,1,03:54:53 22-May-2022,222,180,312,1314,2,,,,,,
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,2,03:58:35 22-May-2022,421,312,232,3881,0,,,,,,
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,3,04:05:36 22-May-2022,149,232,136,1620,0,,,,,,
G686 - 3yo Female,228967,UT,B,37.2497,-123.2845,,,,03:52:24 22-May-2022,4,04:08:05 22-May-2022,115,136,0,978,0,-12,,,,,
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,,,1219,,,,,,122,108,10.80,8.20,78
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,0,14:20:59 22-May-2022,321,0,344,2254,2,65,,,,,
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,1,14:26:20 22-May-2022,160,344,296,2440,16,,,,,,
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,2,14:29:00 22-May-2022,419,296,280,2951,3,,,,,,
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,3,14:35:59 22-May-2022,107,280,196,976,1,,,,,,
G686 - 3yo Female,228967,UT,B,37.5286,-123.5066,,,,14:20:59 22-May-2022,4,14:37:46 22-May-2022,134,196,0,1185,0,-22,,,,,
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,,,1196,,,,,,84,233,10.40,8.80,101
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,0,17:51:45 22-May-2022,265,0,280,1727,1,63,,,,,
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,1,17:56:10 22-May-2022,334,280,368,1935,6,,,,,,
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,2,18:01:44 22-May-2022,94,368,440,1814,15,,,,,,
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,3,18:03:18 22-May-2022,197,440,288,2194,5,,,,,,
G686 - 3yo Female,228967,UT,A,37.5055,-123.9804,,,,17:51:45 22-May-2022,4,18:06:35 22-May-2022,205,288,0,2090,0,-32,,,,,
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,,,1186,,,,,,45,77,11.10,8.50,82
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,0,04:11:36 23-May-2022,129,0,136,772,1,69,,,,,
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,1,04:13:45 23-May-2022,138,136,236,618,2,,,,,,
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,2,04:16:03 23-May-2022,156,236,264,993,2,,,,,,
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,3,04:18:39 23-May-2022,353,264,200,2802,7,,,,,,
G686 - 3yo Female,228967,UT,B,37.5463,-124.2719,,,,04:11:36 23-May-2022,4,04:24:32 23-May-2022,328,200,0,2096,0,1,,,,,
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,,,1194,,,,,,43,185,12.30,9.40,93
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,0,01:51:39 24-May-2022,464,0,640,3051,2,73,,,,,
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,1,01:59:23 24-May-2022,52,640,640,918,5,,,,,,
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,2,02:00:15 24-May-2022,318,640,368,3150,10,,,,,,
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,3,02:05:33 24-May-2022,121,368,224,1166,1,,,,,,
G686 - 3yo Female,228967,UT,B,37.5974,-125.3714,,,,01:51:39 24-May-2022,4,02:07:34 24-May-2022,146,224,0,1488,1,-35,,,,,
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,,,1118,,,,,,95,111,14.50,8.40,97
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,0,03:32:59 28-May-2022,359,0,456,2731,12,72,,,,,
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,1,03:38:58 28-May-2022,136,456,472,1506,9,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,2,03:41:14 28-May-2022,175,472,344,1549,4,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,3,03:44:09 28-May-2022,136,344,304,968,1,,,,,,
G686 - 3yo Female,228967,UT,,,,,,,03:32:59 28-May-2022,4,03:46:25 28-May-2022,215,304,0,2065,1,-28,,,,,
G686 - 3yo Female,228967,UT,,,,,,,14:10:49 28-May-2022,,,1249,,,,,,4,214,14.10,8.50,98
G686 - 3yo Female,228967,UT,,,,,,,14:10:49 28-May-2022,0,14:10:49 28-May-2022,342,0,480,2124,0,75,,,,,
