DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,,,615,,,,,,253,,12.60,,87
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,0,04:01:12 07-May-2023,91,0,9,931,1,25,,,,,
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,1,04:02:43 07-May-2023,124,9,70,1464,1,,,,,,
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,2,04:04:47 07-May-2023,99,70,86,981,4,,,,,,
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,3,04:06:26 07-May-2023,45,86,84,748,6,,,,,,
J667 - Wean Male,240266,UT,,,,,,,04:01:12 07-May-2023,4,04:07:11 07-May-2023,169,84,0,2112,2,-10,,,,,
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,,,640,,,,,,179,76,12.70,8.70,72
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,0,02:52:32 08-May-2023,178,0,164,2557,0,56,,,,,
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,1,02:55:30 08-May-2023,97,164,164,1087,2,,,,,,
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,2,02:57:07 08-May-2023,160,164,160,2154,7,,,,,,
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,3,02:59:47 08-May-2023,49,160,112,946,6,,,,,,
J667 - Wean Male,240266,UT,,,,,,,02:52:32 08-May-2023,4,03:00:36 08-May-2023,84,112,0,1107,1,-44,,,,,
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,,,584,,,,,,99,146,12.40,,60
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,0,06:11:16 08-May-2023,98,0,7,888,0,20,,,,,
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,1,06:12:54 08-May-2023,111,7,76,1385,1,,,,,,
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,2,06:14:45 08-May-2023,110,76,120,1345,2,,,,,,
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,3,06:16:35 08-May-2023,90,120,100,1581,6,,,,,,
J667 - Wean Male,240266,UT,,,,,,,06:11:16 08-May-2023,4,06:18:05 08-May-2023,115,100,0,1659,4,-11,,,,,
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,,,449,,,,,,40,,12.30,,42
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,0,16:13:13 08-May-2023,124,0,48,1812,1,31,,,,,
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,1,16:15:17 08-May-2023,57,48,50,656,0,,,,,,
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,2,16:16:14 08-May-2023,70,50,68,785,0,,,,,,
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,3,16:17:24 08-May-2023,61,68,62,813,1,,,,,,
J667 - Wean Male,240266,UT,,,,,,,16:13:13 08-May-2023,4,16:18:25 08-May-2023,95,62,0,1056,0,-3,,,,,
