DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,,,178,,,,,,204,,11.60,,33
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,0,12:59:35 27-Jun-2023,19,0,15,283,0,26,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,1,12:59:54 27-Jun-2023,35,15,16,410,0,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,2,13:00:29 27-Jun-2023,66,16,16,765,0,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,3,13:01:35 27-Jun-2023,8,16,14,133,0,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:59:35 27-Jun-2023,4,13:01:43 27-Jun-2023,17,14,0,84,0,-20,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,,,679,,,,,,59,,12.90,,58
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,0,16:09:39 27-Jun-2023,49,0,34,445,0,38,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,1,16:10:28 27-Jun-2023,82,34,58,757,0,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,2,16:11:50 27-Jun-2023,277,58,62,2826,1,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,3,16:16:27 27-Jun-2023,116,62,62,1113,3,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:09:39 27-Jun-2023,4,16:18:23 27-Jun-2023,97,62,0,912,0,-8,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,,,821,,,,,,196,,11.40,,62
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,0,12:57:21 28-Jun-2023,83,0,98,543,1,58,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,1,12:58:44 28-Jun-2023,219,98,98,1272,1,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,2,13:02:23 28-Jun-2023,338,98,98,2376,4,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,3,13:08:01 28-Jun-2023,60,98,66,599,0,,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,12:57:21 28-Jun-2023,4,13:09:01 28-Jun-2023,59,66,0,505,0,-16,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:37:32 28-Jun-2023,,,802,,,,,,84,29,10.70,,54
H244 - 3 yo Male,240236,UT,,,,,,,16:37:32 28-Jun-2023,0,16:37:32 28-Jun-2023,53,0,60,378,1,54,,,,,
H244 - 3 yo Male,240236,UT,,,,,,,16:37:32 28-Jun-2023,1,16:38:25 28-Jun-2023,58,60,92,338,0,,,,,,
