"","id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"1","2023226",2023-05-18 06:00:00,-122.330000000001,37.1099999999999,-13617.7133087412,4428.66800215597,9.9999999496405e-06,9.99999995000041e-06,-4.46416044598928e-11,-3.72516776480272e-12,9.99999999967412e-06,9.99999999977437e-06,0,NA
"2","2023226",2023-05-19 06:00:00,-122.301992316591,37.124897672502,-13614.5955076858,4430.73888819359,27.5449013389064,27.737936900703,0.194244999843415,0.0896663659464234,1.80702820354965,1.82368926094483,0.155974276405248,NA
"3","2023226",2023-05-20 06:00:00,-122.223528186546,37.1391280234604,-13605.8609206836,4432.71739553324,63.876508085757,65.9325050327168,0.363941124749084,0.0824378057883787,2.03127743144627,2.09832388602147,0.373172814342988,NA
"4","2023226",2023-05-21 06:00:00,-122.140231755289,37.1498512867498,-13596.5884043712,4434.20854527572,82.1274159177788,87.5248747739089,0.386354846009968,0.0621312392398117,1.80579265018219,1.89494714462899,0.391321060764649,NA
"5","2023226",2023-05-22 06:00:00,-122.083856471046,37.1548121701987,-13590.3127364359,4434.89846526767,78.2216221638549,87.8421154256268,0.261486163626066,0.0287466663007226,1.71659112834292,1.7626539257463,0.263057319988243,NA
"6","2023226",2023-05-23 06:00:00,-122.086155782043,37.1517549300004,-13590.5686945654,4434.47328335571,54.4741487768624,67.7026615165395,-0.0106649224026214,-0.0177159130288887,1.89104989782249,1.8906694671618,0.020676585237523,NA
"7","2023226",2023-05-24 06:00:00,-122.178883136508,37.1384212966453,-13600.891056447,4432.61912738646,20.0635076173301,32.5899862667692,-0.430098412076095,-0.0772564987490223,1.9124020803701,2.00572693421944,0.43698779767155,NA
"8","2023226",2023-05-25 06:00:00,-122.385266959541,37.1163922169591,-13623.8655985349,4429.5565169862,5.76166579119086,7.60280396413655,-1.26425296440103,-0.0813504370136995,1.40643093101042,1.85274652052548,0.965735975248255,NA
"9","2023226",2023-05-26 06:00:00,-123.094124177156,37.1616251165009,-13702.7752230449,4435.84602975417,54.4181647066547,58.2350964891815,-3.28790101939934,0.26206303207848,2.17264293396622,2.27035820229076,3.29831975034908,NA
"10","2023226",2023-05-27 06:00:00,-124.067665846129,37.2719381678585,-13811.1493859011,4451.20070044817,87.0663918841515,90.9984343399598,-4.51559011715517,0.63977794566316,2.09816237793427,2.11358810408302,4.56073106607531,NA
"11","2023226",2023-05-28 06:00:00,-125.134286663223,37.4529388883933,-13929.8850721295,4476.44376373602,100.690284859835,103.78117624448,-4.94732025766854,1.05179430374034,1.88710600419614,1.89239442035402,5.0579740594589,NA
"12","2023226",2023-05-29 06:00:00,-126.122381325201,37.7099844059047,-14039.8792667565,4512.39845428555,93.6583468809882,95.6791543307384,-4.58309144093944,1.49811210631002,1.86157305831543,1.88186441307794,4.82182591997225,NA
"13","2023226",2023-05-30 06:00:00,-126.860344528826,38.0481208557766,-14122.0289548082,4559.88800676457,68.7265238759507,69.7404731831905,-3.42290366696787,1.97873135337221,2.02844548997872,2.05623239628426,3.95373350794509,NA
"14","2023226",2023-05-31 06:00:00,-127.176570970859,38.4720168323486,-14157.2311213107,4619.7356558409,33.5026979850887,33.4358571002252,-1.46675693575382,2.49365204492689,2.05889613068461,2.08713695869089,2.89284997638791,NA
"15","2023226",2023-06-01 06:00:00,-126.978913232113,38.9734604974379,-14135.2279624821,4690.99184211443,1.63591915695919,2.02969387860032,1.35377289920694,3.07937182968855,1.1834973649625,1.28001427253058,3.10681753748199,NA
"16","2023226",2023-06-02 06:00:00,-127.184869178114,39.6651870567974,-14158.1548735167,4790.12804316619,7.57623228267123,5.46703489564101,-2.72066927915081,4.42323137884593,1.07660497673201,1.16959972875452,4.2398176037591,NA
