"","id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"1","2023225",2023-05-25 14:00:00,-122.33,37.11,-13617.7133087412,4428.66800215599,9.99999995004995e-06,9.99999995004995e-06,-1.61359653589513e-11,1.16004071433047e-11,9.99999999998319e-06,9.99999999998325e-06,0,NA
"2","2023225",2023-05-26 14:00:00,-122.951617624712,37.4670604522323,-13686.9114661923,4478.41579849345,63.617505652205,64.0759884807878,-2.8832899282716,2.07284883694269,2.65076007811221,2.6698637503708,3.55127199429728,NA
"3","2023225",2023-05-27 14:00:00,-123.837807846024,38.0462270012333,-13785.5617103746,4559.62141059518,83.9300328871678,85.4766633880031,-4.11042683932189,3.383567170165,2.3120615513333,2.33925081522426,5.32421730916415,NA
"4","2023225",2023-05-28 14:00:00,-124.631499920632,38.7135346430946,-13873.9151079667,4653.99291890232,66.0003281653659,68.6350031750016,-3.68139156472902,3.93214617872348,2.3276777610847,2.33025841704898,5.38661220669742,NA
"5","2023225",2023-05-29 14:00:00,-124.97563029954,39.3388762685661,-13912.2235265132,4743.23897962293,19.1760608348433,21.0867894984427,-1.596184104493,3.71858586261814,2.3869623440592,2.42289260353188,4.04626706091457,NA
"6","2023225",2023-05-30 14:00:00,-124.850159657998,39.9169894080476,-13898.2561985873,4826.46339544791,3.16282387217753,1.83848199616151,0.390138997420327,4.02909666227819,0.859859469694244,0.849163054223378,3.51575298398496,NA
"7","2023225",2023-05-31 14:00:00,-125.612350648023,40.6216445673213,-13983.102911484,4928.86835995986,15.8139128438742,15.0591411148875,-5.41510146502364,5.27789776643723,1.49711513517674,1.42337961622806,5.54122196047801,NA
"8","2023225",2023-06-01 14:00:00,-126.236417357123,41.5135799643262,-14052.5736997621,5060.06458746656,22.9997541448325,19.5393217182995,-0.678456944044942,4.71621402164172,1.84983154397492,1.75960439863262,6.18574073537583,NA
"9","2023225",2023-06-02 14:00:00,-125.617382344121,41.9709424989679,-13983.6630373315,5128.04499297733,8.34803071851679,6.34002096978251,2.9033348875163,2.4244387935596,1.52025986294978,1.30101337238506,4.03313969406483,NA
"10","2023225",2023-06-03 14:00:00,-125.157501948613,42.4476035370341,-13932.4693858778,5199.41922233084,26.8261510880131,23.8561829108324,2.11873618463515,3.05614150572421,1.95440138326443,1.83335177669326,3.6595936891147,NA
"11","2023225",2023-06-04 14:00:00,-125.030931556246,43.0946272065836,-13918.3796342499,5297.1844642691,39.1813491955937,33.4371116120344,-0.407308415766876,4.61180312026699,2.18884584216106,2.17395772028624,4.11528618620417,NA
"12","2023225",2023-06-05 14:00:00,-125.734605100238,43.9835199423425,-13996.7122148519,5433.20877898762,26.1575024497342,26.7488688907311,-3.26385752036234,5.6676797759543,1.51838324230286,1.39415631574337,6.54103198036651,NA
"13","2023225",2023-06-06 14:00:00,-126.058896676331,44.5225902175989,-14032.8121879711,5516.70150963965,3.01129534124456,2.01867887298407,-0.216186139925982,3.55820257987505,0.819207262206628,0.799069200666522,3.78970222773684,NA
"14","2023225",2023-06-07 14:00:00,-126.139122775082,45.1352330764953,-14041.7429164323,5612.53936671528,35.7216649913574,30.4838788884028,-0.270784301961929,3.43925604960631,2.11694787099205,1.79433749349359,4.01063620682415,NA
"15","2023225",2023-06-08 14:00:00,-126.294427799514,45.5301659530165,-14059.0313926697,5674.87043690217,25.0406114667451,7.85481314297016,-0.805258701075812,2.60551462976907,1.44368097682578,1.44318738872218,2.69531298350639,NA
"16","2023225",2023-06-09 14:00:00,-126.817801283816,46.0382314588793,-14117.293062437,5755.70842929067,3.54794635711752,4.04527947599066,-3.55694895718436,4.32720308895145,1.15026269815614,0.945458610370881,4.15188198070129,NA
"17","2023225",2023-06-10 14:00:00,-127.104983935112,46.5594223756456,-14149.2620889439,5839.41595632779,21.4617329110903,21.1153568139097,-0.675977453107347,3.37234997772889,2.3113037339875,2.27457143132805,3.73346551285743,NA
"18","2023225",2023-06-11 14:00:00,-127.099563068626,46.9741023680544,-14148.658640847,5906.59670364747,54.7351671334964,50.1265900173857,0.0251436698519933,2.79919780706368,2.04026335314776,1.89021442227138,2.79792500506237,NA
"19","2023225",2023-06-12 14:00:00,-127.132218933709,47.6141847462776,-14152.2938751195,6011.33133372477,33.7295770908855,24.6127811702853,-0.151468095540544,4.36394292196495,1.80041055742199,1.79718223660143,4.36639466164786,NA
"20","2023225",2023-06-13 14:00:00,-127.344219180018,48.4650125128895,-14175.8936345866,6152.56653747289,5.91840099560758,5.38850631779717,-1.45218221306869,3.05660008840864,1.04703776540458,0.930225925415535,5.96804688501275,NA
"21","2023225",2023-06-14 14:00:00,-127.583063108969,48.7375446932387,-14202.4816191366,6198.30873800066,8.11323040504941,13.0342811337122,-0.995325930052466,2.05962262320095,1.51290105895888,1.65007621595451,2.20428163947299,NA
"22","2023225",2023-06-15 14:00:00,-127.849734113676,49.1769247591233,-14232.1672995898,6272.58324733308,19.5397240170712,22.1025709530158,-0.952336387099379,3.37095990291168,1.50779654195347,1.71659800497828,3.33286274735448,NA
"23","2023225",2023-06-16 14:00:00,-128.171468896337,49.7555953124454,-14267.9826517662,6371.42293504261,36.3686308785851,29.8013757734935,-1.63823907584503,4.25611101783196,1.95443631811236,1.7849893660039,4.38053360569571,NA
"24","2023225",2023-06-17 14:00:00,-128.688652028714,50.3281896243526,-14325.5552147092,6470.39915901166,70.4707746553659,65.2439806089668,-2.39885678936859,4.1240093316549,2.45714502186647,2.42093764842512,4.77176133573146,NA
"25","2023225",2023-06-18 14:00:00,-129.386687376675,50.8213183490947,-14403.2601541999,6556.60480798137,70.1459482727021,65.1817305299189,-3.23770581219163,3.59190204001598,2.13577108508947,2.06797083623316,4.83625517027403,NA
"26","2023225",2023-06-19 14:00:00,-130.282441271623,51.1831385310171,-14502.9750216617,6620.43974742066,31.8276406269631,26.7687982517734,-4.15478614431417,2.65978914291518,2.29813715654718,2.24657082047891,4.93282035314665,NA
"27","2023225",2023-06-20 14:00:00,-131.283511494454,51.5142352564723,-14614.4136491155,6679.29710286183,2.72390041311694,2.47871969456717,-4.35858376276896,5.05305912433842,0.832392930123681,0.754023892205698,5.25019383924485,NA
"28","2023225",2023-06-21 14:00:00,-132.191548989135,52.1282686007418,-14715.4959206446,6789.59939902638,22.0323753151175,20.4953524135372,-4.12907596489413,4.31635995614884,2.47281985552295,2.40758079537737,6.23432180666185,NA
"29","2023225",2023-06-22 14:00:00,-132.994926704047,52.6486852967032,-14804.9275187833,6884.28710127251,83.4466055737817,82.0896553155136,-3.72631658926626,3.94532092717069,3.07211456028028,3.04922961802185,5.42714305808044,NA
"30","2023225",2023-06-23 14:00:00,-133.746041829201,53.1480190596476,-14888.5412720425,6976.20942088062,114.026059859252,112.191650584124,-3.48390638595844,3.83009665058663,2.71094191392971,2.68795264156597,5.17782497839301,NA
"31","2023225",2023-06-24 14:00:00,-134.479464951547,53.6595940291516,-14970.1855605581,7071.50591190818,108.939776613139,106.31862372475,-3.40184535497066,3.97068712639665,2.55362276609036,2.53705865680723,5.22879773474166,NA
"32","2023225",2023-06-25 14:00:00,-135.229766658035,54.215125674694,-15053.7087644656,7176.31612841263,73.3736599632607,69.9464646783609,-3.48013349630292,4.36709235460076,2.82285152585058,2.816211530494,5.58409292228952,NA
"33","2023225",2023-06-26 14:00:00,-136.031517535614,54.8444797499404,-15142.9592639008,7296.77962445144,21.1307378123423,17.7175110917779,-3.71877080995523,5.01931233519896,2.65518627434988,2.616657784893,6.24649783759928,NA
"34","2023225",2023-06-27 14:00:00,-136.843102367545,55.492886862185,-15233.304474127,7422.88034633801,3.60563544995734,2.43016508674503,-2.7357072272678,4.62018069490546,0.739574138397711,0.631933600156236,6.46312370592898,NA
"35","2023225",2023-06-28 14:00:00,-137.421583849768,56.1894216658529,-15297.7007381613,7560.68541480593,16.57274026391,16.0301401683792,-3.19065217525797,6.49434720211188,1.74520327532166,1.67270112263162,6.3380044680797,NA
"36","2023225",2023-06-29 14:00:00,-138.077529322635,56.9914500295363,-15370.720254189,7722.50917614536,9.59679671596178,7.6586531594932,-3.0180708065156,6.86064836547446,1.62239486971421,1.33284650295497,7.39740371904241,NA
"37","2023225",2023-06-30 14:00:00,-138.688318941304,57.5222834906097,-15438.7130435211,7831.54955081628,66.5675445130888,65.9285820096943,-2.83303288948221,4.54334894552212,2.7054102286517,2.69421690881804,5.35470326960567,NA
"38","2023225",2023-07-01 14:00:00,-139.402825913362,57.8861541528021,-15518.2515958188,7907.21729307834,85.2407507090388,85.578294414729,-3.31410634638584,3.1528225951528,2.30903752890199,2.32284066051043,4.57461963144925,NA
"39","2023225",2023-07-02 14:00:00,-140.364660965561,58.193610658787,-15625.3225840567,7971.75495660153,66.4413561507639,67.7838296110072,-4.46129117722646,2.68906931436649,2.35853275821579,2.35060886519478,5.20912210253443,NA
"40","2023225",2023-07-03 14:00:00,-141.717434824653,58.5506377072304,-15775.9126812093,8047.40509505583,18.6742118168922,19.8503529360947,-6.27458738200409,3.15208910316318,2.29289900886369,2.3082380417319,7.02122241602036,NA
"41","2023225",2023-07-04 14:00:00,-143.117611735518,58.9479620739873,-15931.7796619473,8132.50883855653,4.92093945420815,0.49366392272712,-5.7561302329057,3.65758115557482,0.907933753195385,0.554121940410815,7.39897162994307,NA
"42","2023225",2023-07-05 14:00:00,-144.615663778508,59.408570564345,-16098.5420525548,8232.40772625106,15.3178844302366,11.6852087079556,-6.69662585190614,3.58940304173318,0.995861549561661,0.766058539205999,8.09971922022513,NA
"43","2023225",2023-07-06 14:00:00,-145.766464650164,59.6519365989978,-16226.648619592,8285.74147374403,11.5059281302659,11.4060763222341,-3.61026046005322,1.40864461776616,1.80386223694852,1.73809428865162,5.78186037636859,NA
